run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_7_k1_7_eta_00075,3,1620,405,0.563350900307422,0.5458937198067633,0.576530612244898,0.5607940446650124,0.562962962962963,42,"{0: 7, 1: 7}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9561551653347105,0.0368755418958215,0.006969292769468,"[1381, 1468, 139, 482, 97, 959, 206, 1138, 1583, 1044, 843, 763, 1146, 1008]","[1381, 1468, 139, 482, 97, 959, 206]","[1138, 1583, 1044, 843, 763, 1146, 1008]",7,7
m3glvq_k0_7_k1_7_eta_00075,4,1620,405,0.5873956960913482,0.4879227053140096,0.6196319018404908,0.545945945945946,0.5851851851851851,42,"{0: 7, 1: 7}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.955377039614734,0.0446229603852661,0.0,"[102, 124, 1048, 1474, 1568, 384, 1225, 1443, 1547, 207, 1432, 759, 49, 1025]","[102, 124, 1048, 1474, 1568, 384, 1225]","[1443, 1547, 207, 1432, 759, 49, 1025]",7,7
m3glvq_k0_7_k1_8_eta_00075,0,1620,405,0.4985967395548614,0.5048076923076923,0.5121951219512195,0.5084745762711864,0.4987654320987654,42,"{0: 7, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9534037189171248,0.0433484161945353,0.0032478648883398,"[986, 1499, 386, 869, 1055, 771, 1348, 668, 553, 976, 462, 1447, 12, 604, 1398]","[986, 1499, 386, 869, 1055, 771, 1348]","[668, 553, 976, 462, 1447, 12, 604, 1398]",7,8
m3glvq_k0_7_k1_8_eta_00075,1,1620,405,0.5337270597422882,0.5192307692307693,0.5482233502538071,0.5333333333333333,0.5333333333333333,42,"{0: 7, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.96283091429337,0.0371690857066301,0.0,"[1494, 187, 870, 366, 1324, 453, 117, 442, 724, 201, 1490, 984, 596, 1523, 148]","[1494, 187, 870, 366, 1324, 453, 117]","[442, 724, 201, 1490, 984, 596, 1523, 148]",7,8
m3glvq_k0_7_k1_8_eta_00075,2,1620,405,0.5625854158531823,0.4855769230769231,0.5872093023255814,0.531578947368421,0.5604938271604938,42,"{0: 7, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9266828777464742,0.0733171222535257,0.0,"[374, 1196, 1590, 873, 1471, 511, 1541, 723, 448, 417, 962, 87, 664, 604, 730]","[374, 1196, 1590, 873, 1471, 511, 1541]","[723, 448, 417, 962, 87, 664, 604, 730]",7,8
m3glvq_k0_7_k1_8_eta_00075,3,1620,405,0.4840799297321037,0.4782608695652174,0.495,0.4864864864864865,0.4839506172839506,42,"{0: 7, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.0412966451695753,0.9587033548304246,0.0,"[58, 959, 973, 1577, 964, 482, 219, 143, 361, 771, 1036, 165, 112, 763, 682]","[58, 959, 973, 1577, 964, 482, 219]","[143, 361, 771, 1036, 165, 112, 763, 682]",7,8
m3glvq_k0_7_k1_8_eta_00075,4,1620,405,0.550614844093105,0.4396135265700483,0.5759493670886076,0.4986301369863013,0.5481481481481482,42,"{0: 7, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9468324896370688,0.0531675103629311,0.0,"[1252, 116, 384, 530, 1044, 901, 233, 698, 1175, 759, 1025, 1102, 1564, 1368, 758]","[1252, 116, 384, 530, 1044, 901, 233]","[698, 1175, 759, 1025, 1102, 1564, 1368, 758]",7,8
m3glvq_k0_7_k1_9_eta_00075,0,1620,405,0.514642717688403,0.3846153846153846,0.5333333333333333,0.446927374301676,0.5111111111111111,42,"{0: 7, 1: 9}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9700188125980316,0.0299811874019682,0.0,"[511, 1499, 1201, 1468, 1426, 1055, 615, 164, 1398, 431, 194, 1447, 194, 463, 668, 418]","[511, 1499, 1201, 1468, 1426, 1055, 615]","[164, 1398, 431, 194, 1447, 194, 463, 668, 418]",7,9
m3glvq_k0_7_k1_9_eta_00075,1,1620,405,0.5583024209293246,0.5480769230769231,0.5728643216080402,0.5601965601965603,0.5580246913580247,42,"{0: 7, 1: 9}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9563531071887,0.0436468928113,0.0,"[474, 870, 366, 741, 453, 117, 880, 984, 359, 442, 725, 1029, 145, 1349, 184, 201]","[474, 870, 366, 741, 453, 117, 880]","[984, 359, 442, 725, 1029, 145, 1349, 184, 201]",7,9
m3glvq_k0_7_k1_9_eta_00075,2,1620,405,0.5653797344787193,0.5673076923076923,0.5784313725490197,0.5728155339805826,0.5654320987654321,42,"{0: 7, 1: 9}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9562845239325384,0.0437154760674615,0.0,"[1193, 1005, 1471, 374, 516, 1483, 498, 531, 1392, 1007, 1074, 1257, 1057, 268, 978, 1431]","[1193, 1005, 1471, 374, 516, 1483, 498]","[531, 1392, 1007, 1074, 1257, 1057, 268, 978, 1431]",7,9
m3glvq_k0_7_k1_9_eta_00075,3,1620,405,0.5778436539306104,0.5748792270531401,0.5891089108910891,0.5819070904645477,0.5777777777777777,42,"{0: 7, 1: 9}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9583889755574986,0.0416110244425014,0.0,"[666, 179, 1468, 1422, 504, 1269, 407, 1082, 143, 1138, 1431, 305, 194, 1355, 1544, 1008]","[666, 179, 1468, 1422, 504, 1269, 407]","[1082, 143, 1138, 1431, 305, 194, 1355, 1544, 1008]",7,9
m3glvq_k0_7_k1_9_eta_00075,4,1620,405,0.5118577075098814,0.4782608695652174,0.5238095238095238,0.5,0.5111111111111111,42,"{0: 7, 1: 9}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9521074222223016,0.0181337084651378,0.0297588693125603,"[1048, 1225, 384, 14, 1474, 418, 623, 1108, 296, 242, 1025, 1404, 550, 265, 1265, 49]","[1048, 1225, 384, 14, 1474, 418, 623]","[1108, 296, 242, 1025, 1404, 550, 265, 1265, 49]",7,9
m3glvq_k0_7_k1_10_eta_00075,0,1620,405,0.5174370363139399,0.4663461538461538,0.532967032967033,0.4974358974358974,0.5160493827160494,42,"{0: 7, 1: 10}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9406338980079658,0.0593661019920341,0.0,"[956, 1426, 531, 771, 1333, 1537, 14, 1351, 194, 630, 1463, 553, 29, 1398, 1085, 1572, 1217]","[956, 1426, 531, 771, 1333, 1537, 14]","[1351, 194, 630, 1463, 553, 29, 1398, 1085, 1572, 1217]",7,10
m3glvq_k0_7_k1_10_eta_00075,1,1620,405,0.5628416634127293,0.5673076923076923,0.5756097560975609,0.5714285714285715,0.562962962962963,42,"{0: 7, 1: 10}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9373951170269356,0.0537861429174802,0.0088187400555842,"[1395, 507, 1073, 748, 388, 1537, 96, 570, 984, 429, 725, 184, 1349, 364, 171, 1254, 1461]","[1395, 507, 1073, 748, 388, 1537, 96]","[570, 984, 429, 725, 184, 1349, 364, 171, 1254, 1461]",7,10
m3glvq_k0_7_k1_10_eta_00075,2,1620,405,0.5681862553689965,0.5576923076923077,0.5829145728643216,0.57002457002457,0.5679012345679012,42,"{0: 7, 1: 10}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9541961971814964,0.0458038028185037,0.0,"[549, 1247, 748, 636, 1265, 1229, 1471, 156, 962, 603, 1556, 730, 1025, 87, 136, 1359, 1063]","[549, 1247, 748, 636, 1265, 1229, 1471]","[156, 962, 603, 1556, 730, 1025, 87, 136, 1359, 1063]",7,10
m3glvq_k0_7_k1_10_eta_00075,3,1620,405,0.5289855072463767,0.6135265700483091,0.5358649789029536,0.572072072072072,0.5308641975308642,42,"{0: 7, 1: 10}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9407573937074986,0.0402225086179833,0.019020097674518,"[1492, 482, 1241, 1059, 1039, 1468, 1022, 291, 194, 1008, 916, 50, 1262, 701, 1583, 1084, 1125]","[1492, 482, 1241, 1059, 1039, 1468, 1022]","[291, 194, 1008, 916, 50, 1262, 701, 1583, 1084, 1125]",7,10
m3glvq_k0_7_k1_10_eta_00075,4,1620,405,0.5074659639877032,0.5603864734299517,0.5178571428571429,0.5382830626450116,0.508641975308642,42,"{0: 7, 1: 10}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9501899364133,0.0490514868511931,0.0007585767355066,"[921, 384, 1474, 403, 623, 1252, 233, 864, 1025, 1058, 470, 1063, 1582, 1368, 1188, 550, 698]","[921, 384, 1474, 403, 623, 1252, 233]","[864, 1025, 1058, 470, 1063, 1582, 1368, 1188, 550, 698]",7,10
m3glvq_k0_8_k1_3_eta_00075,0,1620,405,0.5900893205778992,0.5913461538461539,0.6029411764705882,0.5970873786407768,0.5901234567901235,42,"{0: 8, 1: 3}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.4150543847647499,0.3063464147950113,0.2785992004402388,"[41, 1537, 739, 770, 983, 1365, 1352, 1358, 668, 1447, 1398]","[41, 1537, 739, 770, 983, 1365, 1352, 1358]","[668, 1447, 1398]",8,3
m3glvq_k0_8_k1_3_eta_00075,1,1620,405,0.5639398672393596,0.3461538461538461,0.6260869565217392,0.4458204334365325,0.5580246913580247,42,"{0: 8, 1: 3}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9424243229690638,0.0138291519159832,0.043746525114953,"[870, 1016, 85, 1511, 1267, 445, 1006, 366, 1583, 676, 1390]","[870, 1016, 85, 1511, 1267, 445, 1006, 366]","[1583, 676, 1390]",8,3
m3glvq_k0_8_k1_3_eta_00075,2,1620,405,0.514789144865287,0.2884615384615384,0.5405405405405406,0.3761755485893417,0.508641975308642,42,"{0: 8, 1: 3}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.8398510971854021,0.1601489028145979,0.0,"[636, 548, 273, 545, 1471, 105, 1541, 1243, 1442, 158, 642]","[636, 548, 273, 545, 1471, 105, 1541, 1243]","[1442, 158, 642]",8,3
m3glvq_k0_8_k1_3_eta_00075,3,1620,405,0.5714756258234519,0.5217391304347826,0.5901639344262295,0.5538461538461539,0.5703703703703704,42,"{0: 8, 1: 3}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.6961140830500637,0.1779487008674835,0.1259372160824527,"[1536, 1483, 737, 1022, 1252, 948, 97, 302, 1444, 1355, 682]","[1536, 1483, 737, 1022, 1252, 948, 97, 302]","[1444, 1355, 682]",8,3
m3glvq_k0_8_k1_3_eta_00075,4,1620,405,0.5599472990777339,0.251207729468599,0.6666666666666666,0.3649122807017544,0.5530864197530864,42,"{0: 8, 1: 3}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.746631494575063,0.253368505424937,0.0,"[1087, 284, 958, 775, 1101, 384, 418, 66, 674, 631, 1345]","[1087, 284, 958, 775, 1101, 384, 418, 66]","[674, 631, 1345]",8,3
m3glvq_k0_8_k1_4_eta_00075,0,1620,405,0.546295392424834,0.4326923076923077,0.5732484076433121,0.4931506849315067,0.5432098765432098,42,"{0: 8, 1: 4}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9591214517532752,0.0341513551350251,0.0067271931116997,"[726, 97, 771, 657, 1426, 1348, 1333, 941, 1039, 837, 1447, 1038]","[726, 97, 771, 657, 1426, 1348, 1333, 941]","[1039, 837, 1447, 1038]",8,4
m3glvq_k0_8_k1_4_eta_00075,1,1620,405,0.5229402577118313,0.2692307692307692,0.56,0.3636363636363636,0.5160493827160494,42,"{0: 8, 1: 4}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.916445471433306,0.0835545285666942,0.0,"[210, 628, 1229, 748, 961, 1008, 543, 398, 644, 1431, 201, 725]","[210, 628, 1229, 748, 961, 1008, 543, 398]","[644, 1431, 201, 725]",8,4
m3glvq_k0_8_k1_4_eta_00075,2,1620,405,0.5158507418976962,0.3413461538461538,0.5378787878787878,0.4176470588235293,0.5111111111111111,42,"{0: 8, 1: 4}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.8984752058668597,0.1015247941331402,0.0,"[1590, 579, 1387, 1328, 549, 966, 1566, 511, 604, 139, 1431, 962]","[1590, 579, 1387, 1328, 549, 966, 1566, 511]","[604, 139, 1431, 962]",8,4
m3glvq_k0_8_k1_4_eta_00075,3,1620,405,0.5743302591128678,0.5072463768115942,0.5965909090909091,0.5483028720626631,0.5728395061728395,42,"{0: 8, 1: 4}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9429819315136664,0.022438612817543,0.0345794556687904,"[437, 1268, 1468, 1422, 1022, 1536, 564, 1381, 1444, 194, 1008, 1041]","[437, 1268, 1468, 1422, 1022, 1536, 564, 1381]","[1444, 194, 1008, 1041]",8,4
m3glvq_k0_8_k1_4_eta_00075,4,1620,405,0.553030303030303,0.3333333333333333,0.6052631578947368,0.4299065420560747,0.5481481481481482,42,"{0: 8, 1: 4}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9495436287868416,0.0504563712131582,0.0,"[14, 1048, 384, 1073, 740, 1095, 901, 775, 1443, 1025, 631, 207]","[14, 1048, 384, 1073, 740, 1095, 901, 775]","[1443, 1025, 631, 207]",8,4
m3glvq_k0_8_k1_5_eta_00075,0,1620,405,0.5155700898086685,0.4423076923076923,0.5317919075144508,0.4829396325459317,0.5135802469135803,42,"{0: 8, 1: 5}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9673584260711076,0.032333396318635,0.0003081776102574,"[1426, 657, 1468, 1197, 1333, 97, 1035, 739, 194, 418, 1447, 164, 668]","[1426, 657, 1468, 1197, 1333, 97, 1035, 739]","[194, 418, 1447, 164, 668]",8,5
m3glvq_k0_8_k1_5_eta_00075,1,1620,405,0.5279919953143304,0.4519230769230769,0.5465116279069767,0.4947368421052631,0.5259259259259259,42,"{0: 8, 1: 5}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.0367193302938822,0.95310852005268,0.0101721496534376,"[1200, 555, 366, 489, 198, 545, 294, 1494, 201, 520, 1433, 725, 734]","[1200, 555, 366, 489, 198, 545, 294, 1494]","[201, 520, 1433, 725, 734]",8,5
m3glvq_k0_8_k1_5_eta_00075,2,1620,405,0.5719201483795392,0.6057692307692307,0.5806451612903226,0.5929411764705883,0.5728395061728395,42,"{0: 8, 1: 5}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.4472224846919529,0.3484995540609581,0.2042779612470889,"[1476, 1357, 1243, 1503, 248, 340, 23, 873, 87, 1442, 297, 1392, 1359]","[1476, 1357, 1243, 1503, 248, 340, 23, 873]","[87, 1442, 297, 1392, 1359]",8,5
m3glvq_k0_8_k1_5_eta_00075,3,1620,405,0.519433465085639,0.3671497584541063,0.5390070921985816,0.4367816091954024,0.5160493827160494,42,"{0: 8, 1: 5}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.8081997562064396,0.1918002437935604,0.0,"[1536, 179, 948, 1142, 959, 666, 302, 412, 682, 165, 771, 194, 633]","[1536, 179, 948, 1142, 959, 666, 302, 412]","[682, 165, 771, 194, 633]",8,5
m3glvq_k0_8_k1_5_eta_00075,4,1620,405,0.5341458058849363,0.3864734299516908,0.5594405594405595,0.4571428571428571,0.5308641975308642,42,"{0: 8, 1: 5}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9280561679757904,0.0719438320242095,0.0,"[188, 1474, 216, 1597, 418, 1087, 384, 1503, 766, 1097, 1025, 207, 1240]","[188, 1474, 216, 1597, 418, 1087, 384, 1503]","[766, 1097, 1025, 207, 1240]",8,5
m3glvq_k0_8_k1_6_eta_00075,0,1620,405,0.5533605037094884,0.5432692307692307,0.5678391959798995,0.5552825552825553,0.5530864197530864,42,"{0: 8, 1: 6}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.967602592400941,0.0023858438324418,0.0300115637666171,"[1537, 605, 739, 386, 1269, 1385, 1055, 1468, 553, 1039, 1095, 668, 194, 1447]","[1537, 605, 739, 386, 1269, 1385, 1055, 1468]","[553, 1039, 1095, 668, 194, 1447]",8,6
m3glvq_k0_8_k1_6_eta_00075,1,1620,405,0.5376195821944553,0.3798076923076923,0.5683453237410072,0.4553314121037464,0.5333333333333333,42,"{0: 8, 1: 6}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9052849161225224,0.0947150838774777,0.0,"[210, 1200, 741, 545, 1494, 489, 366, 855, 734, 442, 644, 145, 201, 1442]","[210, 1200, 741, 545, 1494, 489, 366, 855]","[734, 442, 644, 145, 201, 1442]",8,6
m3glvq_k0_8_k1_6_eta_00075,2,1620,405,0.528126220226474,0.4471153846153846,0.5470588235294118,0.4920634920634921,0.5259259259259259,42,"{0: 8, 1: 6}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9533771185140154,0.0061031701268663,0.0405197113591182,"[374, 1378, 1471, 1005, 516, 1243, 511, 588, 1464, 158, 778, 1421, 1057, 978]","[374, 1378, 1471, 1005, 516, 1243, 511, 588]","[1464, 158, 778, 1421, 1057, 978]",8,6
m3glvq_k0_8_k1_6_eta_00075,3,1620,405,0.586627140974967,0.6328502415458938,0.5900900900900901,0.6107226107226107,0.5876543209876544,42,"{0: 8, 1: 6}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9476605813687934,0.0116465707121518,0.0406928479190547,"[1381, 85, 1411, 139, 437, 1468, 482, 1268, 1416, 843, 1087, 856, 15, 1564]","[1381, 85, 1411, 139, 437, 1468, 482, 1268]","[1416, 843, 1087, 856, 15, 1564]",8,6
m3glvq_k0_8_k1_6_eta_00075,4,1620,405,0.5596179183135706,0.3768115942028985,0.6046511627906976,0.4642857142857142,0.5555555555555556,42,"{0: 8, 1: 6}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9550888840936458,0.0449111159063541,0.0,"[1095, 617, 499, 1474, 623, 605, 921, 384, 631, 152, 1376, 681, 997, 759]","[1095, 617, 499, 1474, 623, 605, 921, 384]","[631, 152, 1376, 681, 997, 759]",8,6
m3glvq_k0_8_k1_7_eta_00075,0,1620,405,0.5747388715345568,0.5048076923076923,0.6,0.5483028720626633,0.5728395061728395,42,"{0: 8, 1: 7}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.945098768555008,0.0370525415386913,0.0178486899063007,"[1468, 1071, 1385, 1020, 1499, 869, 386, 570, 1132, 1043, 164, 1447, 976, 1398, 358]","[1468, 1071, 1385, 1020, 1499, 869, 386, 570]","[1132, 1043, 164, 1447, 976, 1398, 358]",8,7
m3glvq_k0_8_k1_7_eta_00075,1,1620,405,0.554727157360406,0.3125,0.6190476190476191,0.4153354632587859,0.5481481481481482,42,"{0: 8, 1: 7}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9282234202051008,0.0717765797948991,0.0,"[1494, 1237, 366, 1164, 1200, 597, 1324, 741, 1442, 724, 342, 442, 734, 984, 145]","[1494, 1237, 366, 1164, 1200, 597, 1324, 741]","[1442, 724, 342, 442, 734, 984, 145]",8,7
m3glvq_k0_8_k1_7_eta_00075,2,1620,405,0.5615238188207732,0.4326923076923077,0.5960264900662252,0.5013927576601671,0.5580246913580247,42,"{0: 8, 1: 7}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9424921924132552,0.0307428908681176,0.0267649167186269,"[1001, 1462, 588, 1328, 400, 548, 830, 1005, 136, 26, 1025, 531, 447, 1007, 723]","[1001, 1462, 588, 1328, 400, 548, 830, 1005]","[136, 26, 1025, 531, 447, 1007, 723]",8,7
m3glvq_k0_8_k1_7_eta_00075,3,1620,405,0.5411725955204216,0.4106280193236715,0.5666666666666667,0.4761904761904761,0.5382716049382716,42,"{0: 8, 1: 7}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.6368393630512633,0.3631606369487366,0.0,"[1492, 179, 14, 959, 24, 412, 581, 396, 177, 1097, 1087, 1008, 1489, 763, 1003]","[1492, 179, 14, 959, 24, 412, 581, 396]","[177, 1097, 1087, 1008, 1489, 763, 1003]",8,7
m3glvq_k0_8_k1_7_eta_00075,4,1620,405,0.5278875713658322,0.4396135265700483,0.5449101796407185,0.4866310160427807,0.5259259259259259,42,"{0: 8, 1: 7}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9519705450800946,0.0404226878996841,0.0076067670202211,"[1044, 1073, 1434, 188, 233, 623, 1087, 901, 1582, 171, 631, 674, 1404, 1025, 758]","[1044, 1073, 1434, 188, 233, 623, 1087, 901]","[1582, 171, 631, 674, 1404, 1025, 758]",8,7
m3glvq_k0_8_k1_8_eta_00075,0,1620,405,0.5644523623584536,0.5096153846153846,0.585635359116022,0.5449871465295629,0.562962962962963,42,"{0: 8, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.8203469690701157,0.1796530309298842,0.0,"[598, 171, 1426, 1024, 1348, 494, 836, 1537, 1078, 291, 1561, 668, 1398, 374, 607, 1357]","[598, 171, 1426, 1024, 1348, 494, 836, 1537]","[1078, 291, 1561, 668, 1398, 374, 607, 1357]",8,8
m3glvq_k0_8_k1_8_eta_00075,1,1620,405,0.5664657360406091,0.4375,0.6026490066225165,0.5069637883008357,0.562962962962963,42,"{0: 8, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.962967088300547,0.0370329116994529,0.0,"[1537, 628, 870, 1200, 117, 1324, 187, 366, 1583, 1373, 724, 1022, 184, 725, 145, 984]","[1537, 628, 870, 1200, 117, 1324, 187, 366]","[1583, 1373, 724, 1022, 184, 725, 145, 984]",8,8
m3glvq_k0_8_k1_8_eta_00075,2,1620,405,0.547637641546271,0.3846153846153846,0.583941605839416,0.463768115942029,0.5432098765432098,42,"{0: 8, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9131400686572216,0.0868599313427785,0.0,"[1541, 993, 400, 1229, 855, 1570, 636, 548, 297, 664, 1117, 1377, 1320, 730, 962, 978]","[1541, 993, 400, 1229, 855, 1570, 636, 548]","[297, 664, 1117, 1377, 1320, 730, 962, 978]",8,8
m3glvq_k0_8_k1_8_eta_00075,3,1620,405,0.5412823891084761,0.4057971014492754,0.5675675675675675,0.4732394366197183,0.5382716049382716,42,"{0: 8, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9555908814121786,0.0444091185878212,0.0,"[666, 616, 1483, 412, 97, 985, 1022, 1468, 637, 231, 143, 856, 1159, 495, 763, 1087]","[666, 616, 1483, 412, 97, 985, 1022, 1468]","[637, 231, 143, 856, 1159, 495, 763, 1087]",8,8
m3glvq_k0_8_k1_8_eta_00075,4,1620,405,0.5652173913043478,0.463768115942029,0.5925925925925926,0.5203252032520325,0.562962962962963,42,"{0: 8, 1: 8}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9520953726892974,0.0479046273107024,0.0,"[1048, 384, 1252, 623, 1597, 1013, 1112, 1053, 368, 1404, 1547, 1443, 1368, 1025, 1274, 1587]","[1048, 384, 1252, 623, 1597, 1013, 1112, 1053]","[368, 1404, 1547, 1443, 1368, 1025, 1274, 1587]",8,8
m3glvq_k0_8_k1_9_eta_00075,0,1620,405,0.5023428348301444,0.4615384615384615,0.5161290322580645,0.4873096446700508,0.5012345679012346,42,"{0: 8, 1: 9}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9682274783320228,0.0317725216679771,0.0,"[657, 739, 254, 1499, 386, 1024, 570, 422, 218, 668, 1083, 194, 178, 745, 1596, 347, 228]","[657, 739, 254, 1499, 386, 1024, 570, 422]","[218, 668, 1083, 194, 178, 745, 1596, 347, 228]",8,9
m3glvq_k0_8_k1_9_eta_00075,1,1620,405,0.5241116751269035,0.5,0.538860103626943,0.5187032418952618,0.5234567901234568,42,"{0: 8, 1: 9}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9570495401609356,0.0209163208120648,0.0220341390269995,"[1200, 187, 541, 1494, 870, 445, 210, 366, 724, 148, 52, 1146, 442, 1250, 664, 1022, 521]","[1200, 187, 541, 1494, 870, 445, 210, 366]","[724, 148, 52, 1146, 442, 1250, 664, 1022, 521]",8,9
m3glvq_k0_8_k1_9_eta_00075,2,1620,405,0.5699189769621242,0.5865384615384616,0.580952380952381,0.583732057416268,0.5703703703703704,42,"{0: 8, 1: 9}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.9546378815137015,0.0428809939174438,0.0024811245688545,"[636, 1328, 1502, 549, 1001, 204, 548, 686, 136, 881, 1565, 139, 268, 174, 156, 41, 256]","[636, 1328, 1502, 549, 1001, 204, 548, 686]","[136, 881, 1565, 139, 268, 174, 156, 41, 256]",8,9
m3glvq_k0_8_k1_9_eta_00075,3,1620,405,0.5290953008344312,0.4975845410628019,0.5421052631578948,0.5188916876574307,0.528395061728395,42,"{0: 8, 1: 9}",150,0.0075,[0.33333333 0.33333333 0.33333333],True,True,True,0.944391821664914,0.055608178335086,0.0,"[24, 412, 1059, 1468, 1483, 302, 179, 1536, 1564, 763, 1087, 817, 849, 1008, 701, 1041, 1544]","[24, 412, 1059, 1468, 1483, 302, 179, 1536]","[1564, 763, 1087, 817, 849, 1008, 701, 1041, 1544]",8,9
